buttons,is_walking,is_scoped,is_defusing,is_grabbing_hostage,tick,steamid,name
0.0,False,False,False,False,144840,76561198274174345,zig
0.0,False,False,False,False,144840,76561199433997570,Simple Dimple skins.army
,,,,,144840,76561199557907229,shawty#)$@
0.0,False,False,False,False,144840,76561198049602148,Moon
0.0,False,True,False,False,144840,76561199068251294,prosto bo$$
0.0,False,False,False,False,144840,76561198171814417,Faat
0.0,False,False,False,False,144840,76561199052717313,Worfy
0.0,False,False,False,False,144841,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144841,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144841,76561198002613044,frees.tyler
0.0,False,False,False,False,144841,76561198274174345,zig
0.0,False,False,False,False,144841,76561199433997570,Simple Dimple skins.army
,,,,,144841,76561199557907229,shawty#)$@
0.0,False,False,False,False,144841,76561198049602148,Moon
0.0,False,True,False,False,144841,76561199068251294,prosto bo$$
0.0,False,False,False,False,144841,76561198171814417,Faat
0.0,False,False,False,False,144841,76561199052717313,Worfy
0.0,False,False,False,False,144842,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144842,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144842,76561198002613044,frees.tyler
0.0,False,False,False,False,144842,76561198274174345,zig
0.0,False,False,False,False,144842,76561199433997570,Simple Dimple skins.army
,,,,,144842,76561199557907229,shawty#)$@
0.0,False,False,False,False,144842,76561198049602148,Moon
0.0,False,True,False,False,144842,76561199068251294,prosto bo$$
0.0,False,False,False,False,144842,76561198171814417,Faat
0.0,False,False,False,False,144842,76561199052717313,Worfy
0.0,False,False,False,False,144843,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144843,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144843,76561198002613044,frees.tyler
0.0,False,False,False,False,144843,76561198274174345,zig
0.0,False,False,False,False,144843,76561199433997570,Simple Dimple skins.army
,,,,,144843,76561199557907229,shawty#)$@
0.0,False,False,False,False,144843,76561198049602148,Moon
0.0,False,True,False,False,144843,76561199068251294,prosto bo$$
0.0,False,False,False,False,144843,76561198171814417,Faat
0.0,False,False,False,False,144843,76561199052717313,Worfy
0.0,False,False,False,False,144844,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144844,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144844,76561198002613044,frees.tyler
0.0,False,False,False,False,144844,76561198274174345,zig
0.0,False,False,False,False,144844,76561199433997570,Simple Dimple skins.army
,,,,,144844,76561199557907229,shawty#)$@
0.0,False,False,False,False,144844,76561198049602148,Moon
0.0,False,True,False,False,144844,76561199068251294,prosto bo$$
0.0,False,False,False,False,144844,76561198171814417,Faat
0.0,False,False,False,False,144844,76561199052717313,Worfy
0.0,False,False,False,False,144845,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144845,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144845,76561198002613044,frees.tyler
0.0,False,False,False,False,144845,76561198274174345,zig
0.0,False,False,False,False,144845,76561199433997570,Simple Dimple skins.army
,,,,,144845,76561199557907229,shawty#)$@
0.0,False,False,False,False,144845,76561198049602148,Moon
0.0,False,True,False,False,144845,76561199068251294,prosto bo$$
0.0,False,False,False,False,144845,76561198171814417,Faat
0.0,False,False,False,False,144845,76561199052717313,Worfy
0.0,False,False,False,False,144846,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144846,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144846,76561198002613044,frees.tyler
0.0,False,False,False,False,144846,76561198274174345,zig
0.0,False,False,False,False,144846,76561199433997570,Simple Dimple skins.army
,,,,,144846,76561199557907229,shawty#)$@
0.0,False,False,False,False,144846,76561198049602148,Moon
0.0,False,True,False,False,144846,76561199068251294,prosto bo$$
0.0,False,False,False,False,144846,76561198171814417,Faat
0.0,False,False,False,False,144846,76561199052717313,Worfy
0.0,False,False,False,False,144847,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144847,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144847,76561198002613044,frees.tyler
0.0,False,False,False,False,144847,76561198274174345,zig
0.0,False,False,False,False,144847,76561199433997570,Simple Dimple skins.army
,,,,,144847,76561199557907229,shawty#)$@
0.0,False,False,False,False,144847,76561198049602148,Moon
0.0,False,True,False,False,144847,76561199068251294,prosto bo$$
0.0,False,False,False,False,144847,76561198171814417,Faat
0.0,False,False,False,False,144847,76561199052717313,Worfy
0.0,False,False,False,False,144848,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144848,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144848,76561198002613044,frees.tyler
0.0,False,False,False,False,144848,76561198274174345,zig
0.0,False,False,False,False,144848,76561199433997570,Simple Dimple skins.army
,,,,,144848,76561199557907229,shawty#)$@
0.0,False,False,False,False,144848,76561198049602148,Moon
0.0,False,True,False,False,144848,76561199068251294,prosto bo$$
0.0,False,False,False,False,144848,76561198171814417,Faat
0.0,False,False,False,False,144848,76561199052717313,Worfy
0.0,False,False,False,False,144849,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144849,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144849,76561198002613044,frees.tyler
0.0,False,False,False,False,144849,76561198274174345,zig
0.0,False,False,False,False,144849,76561199433997570,Simple Dimple skins.army
,,,,,144849,76561199557907229,shawty#)$@
0.0,False,False,False,False,144849,76561198049602148,Moon
0.0,False,True,False,False,144849,76561199068251294,prosto bo$$
0.0,False,False,False,False,144849,76561198171814417,Faat
0.0,False,False,False,False,144849,76561199052717313,Worfy
0.0,False,False,False,False,144850,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,144850,76561199826895670,RME | Пацан
8589934600.0,False,False,False,False,144850,76561198002613044,frees.tyler
0.0,False,False,False,False,144850,76561198274174345,zig
