grenade_type,grenade_entity_id,x,y,z,tick,steamid,name
CSmokeGrenade,309,,,,1024,76561198171814417,Faat
CFlashbang,308,,,,1025,76561198171814417,Faat
CSmokeGrenade,309,,,,1025,76561198171814417,Faat
CFlashbang,308,,,,1026,76561198171814417,Faat
CSmokeGrenade,309,,,,1026,76561198171814417,Faat
CFlashbang,308,,,,1027,76561198171814417,Faat
CSmokeGrenade,309,,,,1027,76561198171814417,Faat
CFlashbang,308,,,,1028,76561198171814417,Faat
CSmokeGrenade,309,,,,1028,76561198171814417,Faat
CFlashbang,308,,,,1029,76561198171814417,Faat
CSmokeGrenade,309,,,,1029,76561198171814417,Faat
CFlashbang,308,,,,1030,76561198171814417,Faat
CSmokeGrenade,309,,,,1030,76561198171814417,Faat
CFlashbang,308,,,,1031,76561198171814417,Faat
CSmokeGrenade,309,,,,1031,76561198171814417,Faat
CFlashbang,308,,,,1032,76561198171814417,Faat
CSmokeGrenade,309,,,,1032,76561198171814417,Faat
CFlashbang,308,,,,1033,76561198171814417,Faat
CSmokeGrenade,309,,,,1033,76561198171814417,Faat
CFlashbang,308,,,,1034,76561198171814417,Faat
CSmokeGrenade,309,,,,1034,76561198171814417,Faat
CFlashbang,308,,,,1035,76561198171814417,Faat
CSmokeGrenade,309,,,,1035,76561198171814417,Faat
CFlashbang,308,,,,1036,76561198171814417,Faat
CSmokeGrenade,309,,,,1036,76561198171814417,Faat
CFlashbang,308,,,,1037,76561198171814417,Faat
CSmokeGrenade,309,,,,1037,76561198171814417,Faat
CFlashbang,308,,,,1038,76561198171814417,Faat
CSmokeGrenade,309,,,,1038,76561198171814417,Faat
CFlashbang,308,,,,1039,76561198171814417,Faat
CSmokeGrenade,309,,,,1039,76561198171814417,Faat
CFlashbang,308,,,,1040,76561198171814417,Faat
CSmokeGrenade,309,,,,1040,76561198171814417,Faat
CFlashbang,308,,,,1041,76561198171814417,Faat
CSmokeGrenade,309,,,,1041,76561198171814417,Faat
CFlashbang,308,,,,1042,76561198171814417,Faat
CSmokeGrenade,309,,,,1042,76561198171814417,Faat
CFlashbang,308,,,,1043,76561198171814417,Faat
CSmokeGrenade,309,,,,1043,76561198171814417,Faat
CFlashbang,308,,,,1044,76561198171814417,Faat
CSmokeGrenade,309,,,,1044,76561198171814417,Faat
CFlashbang,308,,,,1045,76561198171814417,Faat
CSmokeGrenade,309,,,,1045,76561198171814417,Faat
CFlashbang,308,,,,1046,76561198171814417,Faat
CSmokeGrenade,309,,,,1046,76561198171814417,Faat
CFlashbang,308,,,,1047,76561198171814417,Faat
CSmokeGrenade,309,,,,1047,76561198171814417,Faat
CFlashbang,308,,,,1048,76561198171814417,Faat
CSmokeGrenade,309,,,,1048,76561198171814417,Faat
CFlashbang,308,,,,1049,76561198171814417,Faat
CSmokeGrenade,309,,,,1049,76561198171814417,Faat
CFlashbang,308,,,,1050,76561198171814417,Faat
CSmokeGrenade,309,,,,1050,76561198171814417,Faat
CFlashbang,308,,,,1051,76561198171814417,Faat
CSmokeGrenade,309,,,,1051,76561198171814417,Faat
CFlashbang,308,,,,1052,76561198171814417,Faat
CSmokeGrenade,309,,,,1052,76561198171814417,Faat
CFlashbang,308,,,,1053,76561198171814417,Faat
CSmokeGrenade,309,,,,1053,76561198171814417,Faat
CFlashbang,308,,,,1054,76561198171814417,Faat
CSmokeGrenade,309,,,,1054,76561198171814417,Faat
CFlashbang,308,,,,1055,76561198171814417,Faat
CSmokeGrenade,309,,,,1055,76561198171814417,Faat
CFlashbang,308,,,,1056,76561198171814417,Faat
CSmokeGrenade,309,,,,1056,76561198171814417,Faat
CFlashbang,308,,,,1057,76561198171814417,Faat
CSmokeGrenade,309,,,,1057,76561198171814417,Faat
CFlashbang,308,,,,1058,76561198171814417,Faat
CSmokeGrenade,309,,,,1058,76561198171814417,Faat
CFlashbang,308,,,,1059,76561198171814417,Faat
CSmokeGrenade,309,,,,1059,76561198171814417,Faat
CFlashbang,308,,,,1060,76561198171814417,Faat
CSmokeGrenade,309,,,,1060,76561198171814417,Faat
CFlashbang,308,,,,1061,76561198171814417,Faat
CSmokeGrenade,309,,,,1061,76561198171814417,Faat
CFlashbang,308,,,,1062,76561198171814417,Faat
CSmokeGrenade,309,,,,1062,76561198171814417,Faat
CFlashbang,308,,,,1063,76561198171814417,Faat
CSmokeGrenade,309,,,,1063,76561198171814417,Faat
CFlashbang,308,,,,1064,76561198171814417,Faat
CSmokeGrenade,309,,,,1064,76561198171814417,Faat
CFlashbang,308,,,,1065,76561198171814417,Faat
