is_connected,ping,score,armor,health,life_state,team_num,has_defuser,has_helmet,team_name,is_alive,tick,steamid,name
0,32,0,0,78.0,0.0,3.0,False,False,CT,True,6,76561199068251294,prosto bo$$
0,44,3,100,100.0,0.0,2.0,False,True,TERRORIST,True,6,76561198171814417,Faat
0,37,4,0,100.0,0.0,2.0,False,False,TERRORIST,True,6,76561199052717313,Worfy
0,22,0,0,100.0,0.0,3.0,False,False,CT,True,7,76561199256543526,Wybaczam.oficjalnie skins.army
0,28,0,0,100.0,0.0,3.0,False,False,CT,True,7,76561199826895670,RME | Пацан
0,42,0,0,100.0,0.0,2.0,False,False,TERRORIST,True,7,76561198002613044,frees.tyler
0,41,4,100,24.0,0.0,2.0,False,True,TERRORIST,True,7,76561198274174345,zig
0,24,0,0,100.0,0.0,3.0,False,False,CT,True,7,76561199433997570,Simple Dimple skins.army
0,30,0,0,0.0,1.0,3.0,False,False,CT,False,7,76561199557907229,shawty#)$@
0,38,0,100,100.0,0.0,2.0,False,True,TERRORIST,True,7,76561198049602148,Moon
0,32,0,0,78.0,0.0,3.0,False,False,CT,True,7,76561199068251294,prosto bo$$
0,44,3,100,100.0,0.0,2.0,False,True,TERRORIST,True,7,76561198171814417,Faat
0,37,4,0,100.0,0.0,2.0,False,False,TERRORIST,True,7,76561199052717313,Worfy
0,22,0,0,100.0,0.0,3.0,False,False,CT,True,8,76561199256543526,Wybaczam.oficjalnie skins.army
0,28,0,0,100.0,0.0,3.0,False,False,CT,True,8,76561199826895670,RME | Пацан
0,42,0,0,100.0,0.0,2.0,False,False,TERRORIST,True,8,76561198002613044,frees.tyler
0,41,4,100,24.0,0.0,2.0,False,True,TERRORIST,True,8,76561198274174345,zig
0,24,0,0,100.0,0.0,3.0,False,False,CT,True,8,76561199433997570,Simple Dimple skins.army
0,30,0,0,0.0,1.0,3.0,False,False,CT,False,8,76561199557907229,shawty#)$@
0,38,0,100,100.0,0.0,2.0,False,True,TERRORIST,True,8,76561198049602148,Moon
0,32,0,0,78.0,0.0,3.0,False,False,CT,True,8,76561199068251294,prosto bo$$
0,44,3,100,100.0,0.0,2.0,False,True,TERRORIST,True,8,76561198171814417,Faat
0,37,4,0,100.0,0.0,2.0,False,False,TERRORIST,True,8,76561199052717313,Worfy
0,22,0,0,100.0,0.0,3.0,False,False,CT,True,9,76561199256543526,Wybaczam.oficjalnie skins.army
0,28,0,0,100.0,0.0,3.0,False,False,CT,True,9,76561199826895670,RME | Пацан
0,42,0,0,100.0,0.0,2.0,False,False,TERRORIST,True,9,76561198002613044,frees.tyler
0,41,4,100,24.0,0.0,2.0,False,True,TERRORIST,True,9,76561198274174345,zig
0,24,0,0,100.0,0.0,3.0,False,False,CT,True,9,76561199433997570,Simple Dimple skins.army
0,30,0,0,0.0,1.0,3.0,False,False,CT,False,9,76561199557907229,shawty#)$@
0,38,0,100,100.0,0.0,2.0,False,True,TERRORIST,True,9,76561198049602148,Moon
0,32,0,0,78.0,0.0,3.0,False,False,CT,True,9,76561199068251294,prosto bo$$
0,44,3,100,100.0,0.0,2.0,False,True,TERRORIST,True,9,76561198171814417,Faat
0,37,4,0,100.0,0.0,2.0,False,False,TERRORIST,True,9,76561199052717313,Worfy
0,22,0,0,100.0,0.0,3.0,False,False,CT,True,10,76561199256543526,Wybaczam.oficjalnie skins.army
0,28,0,0,100.0,0.0,3.0,False,False,CT,True,10,76561199826895670,RME | Пацан
0,42,0,0,100.0,0.0,2.0,False,False,TERRORIST,True,10,76561198002613044,frees.tyler
0,41,4,100,24.0,0.0,2.0,False,True,TERRORIST,True,10,76561198274174345,zig
0,24,0,0,100.0,0.0,3.0,False,False,CT,True,10,76561199433997570,Simple Dimple skins.army
0,30,0,0,0.0,1.0,3.0,False,False,CT,False,10,76561199557907229,shawty#)$@
0,38,0,100,100.0,0.0,2.0,False,True,TERRORIST,True,10,76561198049602148,Moon
0,32,0,0,78.0,0.0,3.0,False,False,CT,True,10,76561199068251294,prosto bo$$
0,44,3,100,100.0,0.0,2.0,False,True,TERRORIST,True,10,76561198171814417,Faat
0,37,4,0,100.0,0.0,2.0,False,False,TERRORIST,True,10,76561199052717313,Worfy
0,22,0,0,100.0,0.0,3.0,False,False,CT,True,11,76561199256543526,Wybaczam.oficjalnie skins.army
0,28,0,0,100.0,0.0,3.0,False,False,CT,True,11,76561199826895670,RME | Пацан
0,42,0,0,100.0,0.0,2.0,False,False,TERRORIST,True,11,76561198002613044,frees.tyler
0,41,4,100,24.0,0.0,2.0,False,True,TERRORIST,True,11,76561198274174345,zig
