buttons,is_walking,is_scoped,is_defusing,is_grabbing_hostage,tick,steamid,name
0.0,False,False,False,False,20,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,20,76561199826895670,RME | Пацан
0.0,False,False,False,False,20,76561198002613044,frees.tyler
0.0,False,False,False,False,20,76561198274174345,zig
0.0,False,False,False,False,20,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,20,76561199557907229,shawty#)$@
0.0,False,False,False,False,20,76561198049602148,Moon
0.0,False,False,False,False,20,76561199068251294,prosto bo$$
0.0,False,False,False,False,20,76561198171814417,Faat
0.0,False,False,False,False,20,76561199052717313,Worfy
0.0,False,False,False,False,21,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,21,76561199826895670,RME | Пацан
0.0,False,False,False,False,21,76561198002613044,frees.tyler
0.0,False,False,False,False,21,76561198274174345,zig
0.0,False,False,False,False,21,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,21,76561199557907229,shawty#)$@
0.0,False,False,False,False,21,76561198049602148,Moon
0.0,False,False,False,False,21,76561199068251294,prosto bo$$
0.0,False,False,False,False,21,76561198171814417,Faat
0.0,False,False,False,False,21,76561199052717313,Worfy
0.0,False,False,False,False,22,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,22,76561199826895670,RME | Пацан
0.0,False,False,False,False,22,76561198002613044,frees.tyler
0.0,False,False,False,False,22,76561198274174345,zig
0.0,False,False,False,False,22,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,22,76561199557907229,shawty#)$@
0.0,False,False,False,False,22,76561198049602148,Moon
0.0,False,False,False,False,22,76561199068251294,prosto bo$$
0.0,False,False,False,False,22,76561198171814417,Faat
0.0,False,False,False,False,22,76561199052717313,Worfy
0.0,False,False,False,False,23,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,23,76561199826895670,RME | Пацан
0.0,False,False,False,False,23,76561198002613044,frees.tyler
0.0,False,False,False,False,23,76561198274174345,zig
0.0,False,False,False,False,23,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,23,76561199557907229,shawty#)$@
0.0,False,False,False,False,23,76561198049602148,Moon
0.0,False,False,False,False,23,76561199068251294,prosto bo$$
0.0,False,False,False,False,23,76561198171814417,Faat
0.0,False,False,False,False,23,76561199052717313,Worfy
0.0,False,False,False,False,24,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,24,76561199826895670,RME | Пацан
0.0,False,False,False,False,24,76561198002613044,frees.tyler
0.0,False,False,False,False,24,76561198274174345,zig
0.0,False,False,False,False,24,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,24,76561199557907229,shawty#)$@
0.0,False,False,False,False,24,76561198049602148,Moon
0.0,False,False,False,False,24,76561199068251294,prosto bo$$
0.0,False,False,False,False,24,76561198171814417,Faat
0.0,False,False,False,False,24,76561199052717313,Worfy
0.0,False,False,False,False,25,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,25,76561199826895670,RME | Пацан
0.0,False,False,False,False,25,76561198002613044,frees.tyler
0.0,False,False,False,False,25,76561198274174345,zig
0.0,False,False,False,False,25,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,25,76561199557907229,shawty#)$@
0.0,False,False,False,False,25,76561198049602148,Moon
0.0,False,False,False,False,25,76561199068251294,prosto bo$$
0.0,False,False,False,False,25,76561198171814417,Faat
0.0,False,False,False,False,25,76561199052717313,Worfy
0.0,False,False,False,False,26,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,26,76561199826895670,RME | Пацан
0.0,False,False,False,False,26,76561198002613044,frees.tyler
0.0,False,False,False,False,26,76561198274174345,zig
0.0,False,False,False,False,26,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,26,76561199557907229,shawty#)$@
0.0,False,False,False,False,26,76561198049602148,Moon
0.0,False,False,False,False,26,76561199068251294,prosto bo$$
0.0,False,False,False,False,26,76561198171814417,Faat
0.0,False,False,False,False,26,76561199052717313,Worfy
0.0,False,False,False,False,27,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,27,76561199826895670,RME | Пацан
0.0,False,False,False,False,27,76561198002613044,frees.tyler
0.0,False,False,False,False,27,76561198274174345,zig
0.0,False,False,False,False,27,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,27,76561199557907229,shawty#)$@
0.0,False,False,False,False,27,76561198049602148,Moon
0.0,False,False,False,False,27,76561199068251294,prosto bo$$
0.0,False,False,False,False,27,76561198171814417,Faat
0.0,False,False,False,False,27,76561199052717313,Worfy
0.0,False,False,False,False,28,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,28,76561199826895670,RME | Пацан
0.0,False,False,False,False,28,76561198002613044,frees.tyler
0.0,False,False,False,False,28,76561198274174345,zig
0.0,False,False,False,False,28,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,28,76561199557907229,shawty#)$@
0.0,False,False,False,False,28,76561198049602148,Moon
0.0,False,False,False,False,28,76561199068251294,prosto bo$$
0.0,False,False,False,False,28,76561198171814417,Faat
0.0,False,False,False,False,28,76561199052717313,Worfy
0.0,False,False,False,False,29,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,29,76561199826895670,RME | Пацан
0.0,False,False,False,False,29,76561198002613044,frees.tyler
0.0,False,False,False,False,29,76561198274174345,zig
0.0,False,False,False,False,29,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,29,76561199557907229,shawty#)$@
0.0,False,False,False,False,29,76561198049602148,Moon
0.0,False,False,False,False,29,76561199068251294,prosto bo$$
0.0,False,False,False,False,29,76561198171814417,Faat
0.0,False,False,False,False,29,76561199052717313,Worfy
0.0,False,False,False,False,30,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,30,76561199826895670,RME | Пацан
0.0,False,False,False,False,30,76561198002613044,frees.tyler
0.0,False,False,False,False,30,76561198274174345,zig
0.0,False,False,False,False,30,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,30,76561199557907229,shawty#)$@
0.0,False,False,False,False,30,76561198049602148,Moon
0.0,False,False,False,False,30,76561199068251294,prosto bo$$
0.0,False,False,False,False,30,76561198171814417,Faat
0.0,False,False,False,False,30,76561199052717313,Worfy
0.0,False,False,False,False,31,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,31,76561199826895670,RME | Пацан
0.0,False,False,False,False,31,76561198002613044,frees.tyler
0.0,False,False,False,False,31,76561198274174345,zig
0.0,False,False,False,False,31,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,31,76561199557907229,shawty#)$@
0.0,False,False,False,False,31,76561198049602148,Moon
0.0,False,False,False,False,31,76561199068251294,prosto bo$$
0.0,False,False,False,False,31,76561198171814417,Faat
0.0,False,False,False,False,31,76561199052717313,Worfy
0.0,False,False,False,False,32,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,32,76561199826895670,RME | Пацан
0.0,False,False,False,False,32,76561198002613044,frees.tyler
0.0,False,False,False,False,32,76561198274174345,zig
0.0,False,False,False,False,32,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,32,76561199557907229,shawty#)$@
0.0,False,False,False,False,32,76561198049602148,Moon
0.0,False,False,False,False,32,76561199068251294,prosto bo$$
0.0,False,False,False,False,32,76561198171814417,Faat
0.0,False,False,False,False,32,76561199052717313,Worfy
0.0,False,False,False,False,33,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,33,76561199826895670,RME | Пацан
0.0,False,False,False,False,33,76561198002613044,frees.tyler
0.0,False,False,False,False,33,76561198274174345,zig
0.0,False,False,False,False,33,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,33,76561199557907229,shawty#)$@
0.0,False,False,False,False,33,76561198049602148,Moon
0.0,False,False,False,False,33,76561199068251294,prosto bo$$
0.0,False,False,False,False,33,76561198171814417,Faat
0.0,False,False,False,False,33,76561199052717313,Worfy
0.0,False,False,False,False,34,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,34,76561199826895670,RME | Пацан
0.0,False,False,False,False,34,76561198002613044,frees.tyler
0.0,False,False,False,False,34,76561198274174345,zig
0.0,False,False,False,False,34,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,34,76561199557907229,shawty#)$@
0.0,False,False,False,False,34,76561198049602148,Moon
0.0,False,False,False,False,34,76561199068251294,prosto bo$$
0.0,False,False,False,False,34,76561198171814417,Faat
0.0,False,False,False,False,34,76561199052717313,Worfy
0.0,False,False,False,False,35,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,35,76561199826895670,RME | Пацан
0.0,False,False,False,False,35,76561198002613044,frees.tyler
0.0,False,False,False,False,35,76561198274174345,zig
0.0,False,False,False,False,35,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,35,76561199557907229,shawty#)$@
0.0,False,False,False,False,35,76561198049602148,Moon
0.0,False,False,False,False,35,76561199068251294,prosto bo$$
0.0,False,False,False,False,35,76561198171814417,Faat
0.0,False,False,False,False,35,76561199052717313,Worfy
0.0,False,False,False,False,36,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,36,76561199826895670,RME | Пацан
0.0,False,False,False,False,36,76561198002613044,frees.tyler
0.0,False,False,False,False,36,76561198274174345,zig
0.0,False,False,False,False,36,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,36,76561199557907229,shawty#)$@
0.0,False,False,False,False,36,76561198049602148,Moon
0.0,False,False,False,False,36,76561199068251294,prosto bo$$
0.0,False,False,False,False,36,76561198171814417,Faat
0.0,False,False,False,False,36,76561199052717313,Worfy
0.0,False,False,False,False,37,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,37,76561199826895670,RME | Пацан
0.0,False,False,False,False,37,76561198002613044,frees.tyler
0.0,False,False,False,False,37,76561198274174345,zig
0.0,False,False,False,False,37,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,37,76561199557907229,shawty#)$@
0.0,False,False,False,False,37,76561198049602148,Moon
0.0,False,False,False,False,37,76561199068251294,prosto bo$$
0.0,False,False,False,False,37,76561198171814417,Faat
0.0,False,False,False,False,37,76561199052717313,Worfy
0.0,False,False,False,False,38,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,38,76561199826895670,RME | Пацан
0.0,False,False,False,False,38,76561198002613044,frees.tyler
0.0,False,False,False,False,38,76561198274174345,zig
0.0,False,False,False,False,38,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,38,76561199557907229,shawty#)$@
0.0,False,False,False,False,38,76561198049602148,Moon
0.0,False,False,False,False,38,76561199068251294,prosto bo$$
0.0,False,False,False,False,38,76561198171814417,Faat
0.0,False,False,False,False,38,76561199052717313,Worfy
0.0,False,False,False,False,39,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,39,76561199826895670,RME | Пацан
0.0,False,False,False,False,39,76561198002613044,frees.tyler
0.0,False,False,False,False,39,76561198274174345,zig
0.0,False,False,False,False,39,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,39,76561199557907229,shawty#)$@
0.0,False,False,False,False,39,76561198049602148,Moon
0.0,False,False,False,False,39,76561199068251294,prosto bo$$
0.0,False,False,False,False,39,76561198171814417,Faat
0.0,False,False,False,False,39,76561199052717313,Worfy
0.0,False,False,False,False,40,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,40,76561199826895670,RME | Пацан
0.0,False,False,False,False,40,76561198002613044,frees.tyler
0.0,False,False,False,False,40,76561198274174345,zig
0.0,False,False,False,False,40,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,40,76561199557907229,shawty#)$@
0.0,False,False,False,False,40,76561198049602148,Moon
0.0,False,False,False,False,40,76561199068251294,prosto bo$$
