entityid,tick,user_name,user_steamid,x,y,z
498,35749,frees.tyler,76561198002613044,743.4693,573.5328,2.29186
420,57741,frees.tyler,76561198002613044,-1778.1782,1265.5203,36.319935
85,77551,frees.tyler,76561198002613044,-1767.8301,1195.2701,33.718857
130,77655,Wybaczam.oficjalnie skins.army,76561199256543526,-434.35507,246.18565,-0.030295439
448,135638,Moon,76561198049602148,-2042.6737,1570.3856,34.957565
