PlayerID,ever_fully_connected,name,networkid,reason,tick,user_name,user_steamid,xuid
0,True,shawty#)$@,[U:1:1597641501],151,125462,shawty#)$@,76561199557907229,76561199557907229
0,True,RME | Пацан,[U:1:1866629942],2,143734,RME | Пацан,76561199826895670,76561199826895670
0,True,Wybaczam.oficjalnie skins.army,[U:1:1296277798],2,143972,Wybaczam.oficjalnie skins.army,76561199256543526,76561199256543526
0,True,prosto bo$$,[U:1:1107985566],2,144126,prosto bo$$,76561199068251294,76561199068251294
0,True,Worfy,[U:1:1092451585],2,144182,Worfy,76561199052717313,76561199052717313
0,True,Simple Dimple skins.army,[U:1:1473731842],2,144448,Simple Dimple skins.army,76561199433997570,76561199433997570
