tick,user_name,user_steamid
55762,Faat,76561198171814417
57440,Faat,76561198171814417
57460,Faat,76561198171814417
57620,RME | Пацан,76561199826895670
57639,RME | Пацан,76561199826895670
57651,Faat,76561198171814417
57670,Faat,76561198171814417
57691,prosto bo$$,76561199068251294
57715,prosto bo$$,76561199068251294
57825,RME | Пацан,76561199826895670
57844,RME | Пацан,76561199826895670
57870,prosto bo$$,76561199068251294
57898,prosto bo$$,76561199068251294
58159,RME | Пацан,76561199826895670
58178,RME | Пацан,76561199826895670
58409,Worfy,76561199052717313
58443,Worfy,76561199052717313
58443,prosto bo$$,76561199068251294
58670,prosto bo$$,76561199068251294
58707,RME | Пацан,76561199826895670
58808,prosto bo$$,76561199068251294
58821,Worfy,76561199052717313
58840,Worfy,76561199052717313
58938,prosto bo$$,76561199068251294
58987,RME | Пацан,76561199826895670
59007,RME | Пацан,76561199826895670
59323,RME | Пацан,76561199826895670
59386,RME | Пацан,76561199826895670
59408,RME | Пацан,76561199826895670
59456,prosto bo$$,76561199068251294
59788,prosto bo$$,76561199068251294
59879,RME | Пацан,76561199826895670
60550,RME | Пацан,76561199826895670
60662,RME | Пацан,76561199826895670
60730,RME | Пацан,76561199826895670
60784,prosto bo$$,76561199068251294
60851,prosto bo$$,76561199068251294
60871,prosto bo$$,76561199068251294
60937,prosto bo$$,76561199068251294
60965,prosto bo$$,76561199068251294
61138,prosto bo$$,76561199068251294
61169,RME | Пацан,76561199826895670
62901,prosto bo$$,76561199068251294
62928,prosto bo$$,76561199068251294
62956,prosto bo$$,76561199068251294
63143,prosto bo$$,76561199068251294
63169,prosto bo$$,76561199068251294
63316,RME | Пацан,76561199826895670
63336,RME | Пацан,76561199826895670
63359,RME | Пацан,76561199826895670
63950,prosto bo$$,76561199068251294
63976,prosto bo$$,76561199068251294
64115,prosto bo$$,76561199068251294
64151,RME | Пацан,76561199826895670
64166,prosto bo$$,76561199068251294
64736,prosto bo$$,76561199068251294
64991,prosto bo$$,76561199068251294
65194,RME | Пацан,76561199826895670
65213,RME | Пацан,76561199826895670
65237,RME | Пацан,76561199826895670
65256,RME | Пацан,76561199826895670
65285,RME | Пацан,76561199826895670
65361,RME | Пацан,76561199826895670
65416,prosto bo$$,76561199068251294
65439,RME | Пацан,76561199826895670
65593,RME | Пацан,76561199826895670
65766,prosto bo$$,76561199068251294
65855,prosto bo$$,76561199068251294
65875,prosto bo$$,76561199068251294
66155,prosto bo$$,76561199068251294
66182,prosto bo$$,76561199068251294
66202,prosto bo$$,76561199068251294
66212,RME | Пацан,76561199826895670
66325,prosto bo$$,76561199068251294
66625,prosto bo$$,76561199068251294
66645,prosto bo$$,76561199068251294
66690,RME | Пацан,76561199826895670
66709,RME | Пацан,76561199826895670
66729,RME | Пацан,76561199826895670
66759,prosto bo$$,76561199068251294
66795,prosto bo$$,76561199068251294
66814,prosto bo$$,76561199068251294
66834,RME | Пацан,76561199826895670
67218,RME | Пацан,76561199826895670
67242,RME | Пацан,76561199826895670
67261,RME | Пацан,76561199826895670
67403,RME | Пацан,76561199826895670
67436,RME | Пацан,76561199826895670
67455,RME | Пацан,76561199826895670
67510,RME | Пацан,76561199826895670
67539,RME | Пацан,76561199826895670
67558,RME | Пацан,76561199826895670
67687,prosto bo$$,76561199068251294
67696,RME | Пацан,76561199826895670
69759,Wybaczam.oficjalnie skins.army,76561199256543526
69798,Wybaczam.oficjalnie skins.army,76561199256543526
70049,RME | Пацан,76561199826895670
70051,Faat,76561198171814417
70073,Faat,76561198171814417
70162,prosto bo$$,76561199068251294
70623,Faat,76561198171814417
70718,RME | Пацан,76561199826895670
70804,Wybaczam.oficjalnie skins.army,76561199256543526
70907,RME | Пацан,76561199826895670
70990,Wybaczam.oficjalnie skins.army,76561199256543526
71262,prosto bo$$,76561199068251294
71289,prosto bo$$,76561199068251294
71306,RME | Пацан,76561199826895670
71309,prosto bo$$,76561199068251294
71552,RME | Пацан,76561199826895670
71760,Faat,76561198171814417
71781,Faat,76561198171814417
71836,prosto bo$$,76561199068251294
71860,prosto bo$$,76561199068251294
71908,prosto bo$$,76561199068251294
72039,RME | Пацан,76561199826895670
72214,Faat,76561198171814417
72291,RME | Пацан,76561199826895670
72320,RME | Пацан,76561199826895670
72339,RME | Пацан,76561199826895670
72482,prosto bo$$,76561199068251294
72561,prosto bo$$,76561199068251294
72581,prosto bo$$,76561199068251294
72633,prosto bo$$,76561199068251294
72673,Moon,76561198049602148
72740,RME | Пацан,76561199826895670
72857,Faat,76561198171814417
72876,Faat,76561198171814417
72906,RME | Пацан,76561199826895670
73015,Faat,76561198171814417
73086,RME | Пацан,76561199826895670
73141,Faat,76561198171814417
73161,Faat,76561198171814417
73216,RME | Пацан,76561199826895670
73323,Faat,76561198171814417
73343,Faat,76561198171814417
73367,prosto bo$$,76561199068251294
73436,RME | Пацан,76561199826895670
73453,Faat,76561198171814417
73473,Faat,76561198171814417
73561,RME | Пацан,76561199826895670
73581,RME | Пацан,76561199826895670
73591,Faat,76561198171814417
73611,Faat,76561198171814417
73701,RME | Пацан,76561199826895670
73725,RME | Пацан,76561199826895670
73744,RME | Пацан,76561199826895670
73783,prosto bo$$,76561199068251294
73805,prosto bo$$,76561199068251294
73904,RME | Пацан,76561199826895670
73923,RME | Пацан,76561199826895670
73942,RME | Пацан,76561199826895670
73969,Faat,76561198171814417
73974,prosto bo$$,76561199068251294
73981,RME | Пацан,76561199826895670
73989,Faat,76561198171814417
74012,prosto bo$$,76561199068251294
74115,Faat,76561198171814417
74133,prosto bo$$,76561199068251294
74135,Faat,76561198171814417
74225,RME | Пацан,76561199826895670
74275,Faat,76561198171814417
74295,Faat,76561198171814417
74480,Faat,76561198171814417
74501,Faat,76561198171814417
75148,Faat,76561198171814417
75167,Faat,76561198171814417
75338,prosto bo$$,76561199068251294
77280,Faat,76561198171814417
77299,Faat,76561198171814417
77455,prosto bo$$,76561199068251294
77476,prosto bo$$,76561199068251294
77512,Faat,76561198171814417
77531,Faat,76561198171814417
77621,prosto bo$$,76561199068251294
77690,prosto bo$$,76561199068251294
77807,shawty#)$@,76561199557907229
77915,prosto bo$$,76561199068251294
77942,prosto bo$$,76561199068251294
77973,RME | Пацан,76561199826895670
78063,prosto bo$$,76561199068251294
78068,Faat,76561198171814417
78098,Faat,76561198171814417
78130,shawty#)$@,76561199557907229
78149,shawty#)$@,76561199557907229
78240,shawty#)$@,76561199557907229
78299,RME | Пацан,76561199826895670
78699,RME | Пацан,76561199826895670
78757,shawty#)$@,76561199557907229
78770,Faat,76561198171814417
78790,Faat,76561198171814417
78853,prosto bo$$,76561199068251294
78923,RME | Пацан,76561199826895670
78943,RME | Пацан,76561199826895670
78982,Faat,76561198171814417
79001,Faat,76561198171814417
79072,prosto bo$$,76561199068251294
79091,prosto bo$$,76561199068251294
79144,Faat,76561198171814417
79163,Faat,76561198171814417
79316,prosto bo$$,76561199068251294
79330,RME | Пацан,76561199826895670
79349,RME | Пацан,76561199826895670
79369,RME | Пацан,76561199826895670
79456,Faat,76561198171814417
79488,shawty#)$@,76561199557907229
79580,prosto bo$$,76561199068251294
79720,shawty#)$@,76561199557907229
79750,shawty#)$@,76561199557907229
79808,RME | Пацан,76561199826895670
79828,shawty#)$@,76561199557907229
79833,prosto bo$$,76561199068251294
79861,shawty#)$@,76561199557907229
79898,Faat,76561198171814417
79917,Faat,76561198171814417
80123,shawty#)$@,76561199557907229
80153,shawty#)$@,76561199557907229
80200,prosto bo$$,76561199068251294
80219,prosto bo$$,76561199068251294
80284,RME | Пацан,76561199826895670
80304,RME | Пацан,76561199826895670
80661,RME | Пацан,76561199826895670
81444,RME | Пацан,76561199826895670
81480,RME | Пацан,76561199826895670
81499,RME | Пацан,76561199826895670
81842,RME | Пацан,76561199826895670
81892,RME | Пацан,76561199826895670
81912,RME | Пацан,76561199826895670
82005,RME | Пацан,76561199826895670
82153,RME | Пацан,76561199826895670
82172,RME | Пацан,76561199826895670
82198,RME | Пацан,76561199826895670
82714,RME | Пацан,76561199826895670
82907,prosto bo$$,76561199068251294
82938,prosto bo$$,76561199068251294
83350,RME | Пацан,76561199826895670
83378,shawty#)$@,76561199557907229
83412,RME | Пацан,76561199826895670
83471,RME | Пацан,76561199826895670
83616,RME | Пацан,76561199826895670
83659,prosto bo$$,76561199068251294
83900,prosto bo$$,76561199068251294
84045,shawty#)$@,76561199557907229
84079,shawty#)$@,76561199557907229
84139,RME | Пацан,76561199826895670
92195,Simple Dimple skins.army,76561199433997570
92220,Simple Dimple skins.army,76561199433997570
94382,Simple Dimple skins.army,76561199433997570
94435,Simple Dimple skins.army,76561199433997570
94454,Simple Dimple skins.army,76561199433997570
94589,Simple Dimple skins.army,76561199433997570
94765,Simple Dimple skins.army,76561199433997570
94930,Simple Dimple skins.army,76561199433997570
94949,Simple Dimple skins.army,76561199433997570
95047,Simple Dimple skins.army,76561199433997570
95168,Simple Dimple skins.army,76561199433997570
95664,Simple Dimple skins.army,76561199433997570
98069,shawty#)$@,76561199557907229
98672,shawty#)$@,76561199557907229
99906,shawty#)$@,76561199557907229
99928,shawty#)$@,76561199557907229
100082,shawty#)$@,76561199557907229
100111,shawty#)$@,76561199557907229
100527,RME | Пацан,76561199826895670
100553,RME | Пацан,76561199826895670
100667,RME | Пацан,76561199826895670
101332,RME | Пацан,76561199826895670
101894,RME | Пацан,76561199826895670
101922,RME | Пацан,76561199826895670
102567,RME | Пацан,76561199826895670
102592,RME | Пацан,76561199826895670
103748,RME | Пацан,76561199826895670
104076,RME | Пацан,76561199826895670
104403,RME | Пацан,76561199826895670
106884,RME | Пацан,76561199826895670
107154,RME | Пацан,76561199826895670
107402,RME | Пацан,76561199826895670
108022,RME | Пацан,76561199826895670
108062,RME | Пацан,76561199826895670
108081,RME | Пацан,76561199826895670
108206,RME | Пацан,76561199826895670
108263,RME | Пацан,76561199826895670
108352,RME | Пацан,76561199826895670
108377,RME | Пацан,76561199826895670
108535,RME | Пацан,76561199826895670
108555,RME | Пацан,76561199826895670
108600,RME | Пацан,76561199826895670
112126,RME | Пацан,76561199826895670
112147,RME | Пацан,76561199826895670
112254,RME | Пацан,76561199826895670
112276,RME | Пацан,76561199826895670
112297,RME | Пацан,76561199826895670
112412,RME | Пацан,76561199826895670
113038,Wybaczam.oficjalnie skins.army,76561199256543526
113077,Wybaczam.oficjalnie skins.army,76561199256543526
113119,shawty#)$@,76561199557907229
113142,shawty#)$@,76561199557907229
113385,RME | Пацан,76561199826895670
113408,RME | Пацан,76561199826895670
113802,Wybaczam.oficjalnie skins.army,76561199256543526
113946,Wybaczam.oficjalnie skins.army,76561199256543526
113978,RME | Пацан,76561199826895670
114027,RME | Пацан,76561199826895670
114390,RME | Пацан,76561199826895670
114416,RME | Пацан,76561199826895670
114438,Wybaczam.oficjalnie skins.army,76561199256543526
114931,RME | Пацан,76561199826895670
115063,RME | Пацан,76561199826895670
115402,Wybaczam.oficjalnie skins.army,76561199256543526
115510,RME | Пацан,76561199826895670
115809,Wybaczam.oficjalnie skins.army,76561199256543526
116039,Wybaczam.oficjalnie skins.army,76561199256543526
118283,Faat,76561198171814417
119096,Faat,76561198171814417
119116,Faat,76561198171814417
119481,Faat,76561198171814417
119500,Faat,76561198171814417
119900,Faat,76561198171814417
120308,Faat,76561198171814417
124713,prosto bo$$,76561199068251294
124742,prosto bo$$,76561199068251294
124767,prosto bo$$,76561199068251294
125432,Faat,76561198171814417
125451,Faat,76561198171814417
125764,Faat,76561198171814417
125784,Faat,76561198171814417
125938,prosto bo$$,76561199068251294
126065,RME | Пацан,76561199826895670
126335,prosto bo$$,76561199068251294
126485,RME | Пацан,76561199826895670
126506,RME | Пацан,76561199826895670
126555,prosto bo$$,76561199068251294
126801,prosto bo$$,76561199068251294
126807,RME | Пацан,76561199826895670
126960,prosto bo$$,76561199068251294
126979,prosto bo$$,76561199068251294
127045,prosto bo$$,76561199068251294
127051,RME | Пацан,76561199826895670
127065,Faat,76561198171814417
127084,Faat,76561198171814417
127231,RME | Пацан,76561199826895670
127294,prosto bo$$,76561199068251294
127385,Faat,76561198171814417
