angles_x,angles_y,angles_z,attack_type,ent_origin_x,ent_origin_y,ent_origin_z,inaccuracy,item_def_index,mode,num_bullets_remaining,origin_x,origin_y,origin_z,player,player_inair,player_scoped,recoil_index,round,seed,sound_dsp_effect,sound_type,spread,tick,user_name,user_steamid,weapon_id
-0.5537808,-111.87601,0.0,0,1362.4628,1483.391,-7.2199745,0.0049000024,61,1,12,1361.9729,1483.5878,56.57911,13189600,,,0.0,1,4182293663,161649234,9,0.0015,2571,Simple Dimple skins.army,76561199433997570,10125479
0.40406817,71.91779,0.0,0,1087.0457,653.8813,6.0195236,0.0156,4,0,20,1084.1667,659.1172,69.892555,13418998,,,0.0,1,3781370803,3583553203,2,0.002,2578,Faat,76561198171814417,13140057
-0.066384174,-108.44252,0.0,0,1373.5217,1479.1898,-7.288905,0.0149175385,61,1,11,1372.6908,1479.5107,56.485096,13189600,,,0.7498942,1,1649001353,161649234,9,0.0015,2587,Simple Dimple skins.army,76561199433997570,10125479
-1.3618736,75.74621,2.1593176e-09,0,1110.8347,619.91113,6.280384,0.018135412,4,0,19,1109.0156,621.24695,70.00687,13418998,,,0.80584216,1,2115933374,3583553203,2,0.002,2591,Faat,76561198171814417,13140057
-0.08499378,-107.390335,0.0,0,1361.9832,1483.0037,-7.2221255,0.030354995,61,1,10,1366.7748,1481.4376,56.540184,13189600,,,1.5153459,1,2929931732,161649234,9,0.0015,2601,Simple Dimple skins.army,76561199433997570,10125479
1.435187,75.31725,8.423136e-10,0,1115.5458,615.66003,6.3813415,0.013526104,4,0,18,1116.9939,615.38477,70.068954,13418998,,,1.5637949,1,3978050659,3583553203,2,0.002,2603,Faat,76561198171814417,13140057
-0.45282593,-105.11983,0.0,0,1334.7472,1491.1373,-4.1554193,0.036745198,61,1,9,1340.6787,1489.4167,56.9808,13189600,,,2.515346,1,2137846512,161649234,9,0.0015,2612,Simple Dimple skins.army,76561199433997570,10125479
1.1756198,71.01127,-1.4041788e-07,0,1099.9164,619.5328,6.044339,0.027503038,4,0,17,1101.9126,619.0213,69.93978,13418998,,,2.5637949,1,709027157,3583553203,2,0.002,2613,Faat,76561198171814417,13140057
1.0145198,76.180016,5.1737123e-07,0,1103.2979,618.3107,6.0524116,0.031848177,4,0,16,1101.1112,618.9209,69.937775,13418998,,,3.5637949,1,43349785,3583553203,2,0.002,2623,Faat,76561198171814417,13140057
-4.6952944,-102.793945,0.0,0,1338.8134,1490.6064,-5.7835417,0.030965451,61,1,8,1335.4028,1491.375,57.486732,13189600,,,3.2712827,1,680552220,161649234,9,0.0015,2625,Simple Dimple skins.army,76561199433997570,10125479
1.262665,76.16498,1.5868629e-06,0,1132.8462,610.6493,6.743902,0.030586712,4,0,15,1128.0527,611.8703,70.24882,13418998,,,3.6776986,1,3946762699,3583553203,2,0.002,2636,Faat,76561198171814417,13140057
-0.57345545,-104.566055,0.0,0,1332.9677,1492.2721,-3.440055,0.029084086,61,1,7,1337.5717,1491.0767,57.24314,13189600,,,3.6987784,1,2200233327,161649234,9,0.0015,2639,Simple Dimple skins.army,76561199433997570,10125479
0.3495658,-103.126205,0.0,0,1346.5223,1488.8994,-7.1262116,0.018167559,61,1,6,1342.9746,1489.777,56.803215,13189600,,,3.5235863,1,3229058608,161649234,9,0.0015,2655,Simple Dimple skins.army,76561199433997570,10125479
0.38765195,-97.532936,0.0,0,1308.3131,1498.6769,1.03125,0.0070444597,61,1,5,1304.1184,1499.2947,64.32566,13189600,,,0.0,1,4014273285,161649234,9,0.0015,2733,Simple Dimple skins.army,76561199433997570,10125479
-0.5270463,86.409775,0.0,0,1256.7158,904.56714,-0.21349144,0.0056,4,0,20,1256.7068,904.6485,63.58284,10928638,,,0.0,1,467111628,3583553203,2,0.002,2741,Worfy,76561199052717313,10846611
-0.14202163,85.4533,-3.8553438e-10,0,1243.8159,905.46954,-0.24932694,0.026251173,4,0,19,1246.4531,905.27954,63.522263,10928638,,,1.0,1,2723312792,3583553203,2,0.002,2751,Worfy,76561199052717313,10846611
0.57395965,-95.594696,0.0,0,1313.5948,1497.7028,1.03125,0.011539387,61,1,4,1315.3514,1497.525,62.08928,13189600,,,0.5623413,1,2379719842,161649234,9,0.0015,2753,Simple Dimple skins.army,76561199433997570,10125479
0.80635166,78.78402,6.2032655e-08,0,1223.6656,907.6546,-0.3979876,0.030088667,4,0,18,1227.4344,907.1341,63.415257,10928638,,,2.0,1,2712206505,3583553203,2,0.002,2761,Worfy,76561199052717313,10846611
0.41575697,-93.92908,0.0,0,1314.5729,2038.2212,1.0312505,0.016893182,61,1,12,1311.5785,2038.3013,63.64405,10797548,,,0.0,1,3305669997,161649234,9,0.0015,2765,prosto bo$$,76561199068251294,15565199
-1.9199268,79.81359,9.2799746e-07,0,1208.4673,910.0277,-0.5350375,0.028263025,4,0,17,1209.6005,909.8379,63.303516,10928638,,,3.0,1,598156432,3583553203,2,0.002,2770,Worfy,76561199052717313,10846611
1.6918131,-96.3146,0.0,0,1288.8372,1499.9043,1.03125,0.014203018,61,1,3,1292.6279,1499.5227,64.67485,13189600,,,1.0145556,1,1495738535,161649234,9,0.0015,2771,Simple Dimple skins.army,76561199433997570,10125479
-0.43515337,79.14156,8.627766e-07,0,1198.515,911.78986,-0.6267252,0.029687433,4,0,16,1199.9517,911.5261,63.230263,10928638,,,4.0,1,530918696,3583553203,2,0.002,2780,Worfy,76561199052717313,10846611
-0.6907005,78.984566,3.006448e-07,0,1186.0845,914.1403,-0.59857535,0.037173677,4,0,15,1188.3562,913.70593,63.177208,10928638,,,5.0,1,500167984,3583553203,2,0.002,2790,Worfy,76561199052717313,10846611
-0.75285256,78.13603,1.3083465e-07,0,1172.9323,916.6796,-0.58191395,0.042790204,4,0,14,1174.6362,916.34576,63.15729,10928638,,,6.0,1,39127901,3583553203,2,0.002,2799,Worfy,76561199052717313,10846611
-0.5924015,72.0742,-8.134889e-08,0,1156.2583,920.4754,-0.6368327,0.041882414,4,0,13,1158.8845,919.802,63.09947,10928638,,,7.0,1,483222245,3583553203,2,0.002,2809,Worfy,76561199052717313,10846611
-0.52718997,68.98216,-5.0542853e-10,0,1141.027,924.3752,-0.7768841,0.010440197,4,0,12,1141.3687,924.244,62.88487,10928638,,,2.7185662,1,1289621217,3583553203,2,0.002,2834,Worfy,76561199052717313,10846611
-0.9240428,-102.19898,0.0,0,1509.8253,2006.7732,-10.445457,0.017392743,61,1,11,1505.1201,2007.8125,53.334892,10797548,,,0.0,1,1252197171,161649234,9,0.0015,2842,prosto bo$$,76561199068251294,15565199
-1.9382408,-88.9493,0.0,0,1277.8049,1687.4056,0.5402012,0.018794509,61,1,2,1277.6486,1680.0695,64.11667,13189600,,,0.0,1,2949627989,161649234,9,0.0015,2847,Simple Dimple skins.army,76561199433997570,10125479
1.0934134,78.20199,0.0,0,1175.5511,546.7976,7.9715095,0.005600001,4,0,20,1174.465,546.6019,71.45841,4604380,,,0.0,1,2857440743,3583553203,2,0.002,2848,zig,76561198274174345,14467159
-1.6489806,82.71532,0.0,0,1330.2812,511.4334,43.328125,0.17159218,4,0,20,1323.888,512.7309,112.0006,9208296,,,0.0,1,2518091537,161649234,2,0.002,2850,Moon,76561198049602148,10125404
-0.084792405,-104.74002,0.0,0,1539.4293,1999.8959,-9.812523,0.037058894,61,1,10,1537.0505,2000.4723,53.72283,10797548,,,1.0,1,1343063422,161649234,9,0.0015,2852,prosto bo$$,76561199068251294,15565199
-0.38132346,69.57974,-5.876649e-10,0,1140.9203,924.41626,-0.7786021,0.010402877,4,0,11,1140.9202,924.41626,62.877644,10928638,,,1.945922,1,631286976,3583553203,2,0.002,2853,Worfy,76561199052717313,10846611
0.98427737,76.58396,2.120235e-09,0,1162.2186,550.75995,7.5376077,0.021295507,4,0,19,1165.2491,550.00555,71.16748,4604380,,,0.8659643,1,3137814069,3583553203,2,0.002,2860,zig,76561198274174345,14467159
0.3371922,-105.43305,0.0,0,1592.0878,1986.3336,-6.1312394,0.033841804,61,1,9,1585.5117,1988.0808,55.232254,10797548,,,1.6116843,1,308659998,161649234,9,0.0015,2867,prosto bo$$,76561199068251294,15565199
0.14384472,68.50303,-4.673637e-09,0,1140.9098,924.4204,-0.77877855,0.012742741,4,0,10,1140.9203,924.41626,62.877647,10928638,,,2.2091298,1,1817503729,3583553203,2,0.002,2868,Worfy,76561199052717313,10846611
1.2606096,73.681725,9.754388e-10,0,1162.3597,550.4534,7.5422025,0.01250356,4,0,18,1160.6306,550.9554,71.01718,4604380,,,1.3992758,1,2478055683,3583553203,2,0.002,2874,zig,76561198274174345,14467159
0.49306005,-109.72969,0.0,0,1626.2478,1976.8395,1.0312519,0.03422056,61,1,8,1624.8551,1977.2615,63.891663,10797548,,,2.6116843,1,799364588,161649234,9,0.0015,2878,prosto bo$$,76561199068251294,15565199
1.1118164,66.009834,2.8872338e-09,0,1131.5383,928.2303,-0.9328518,0.014306654,4,0,9,1133.4822,927.4135,62.771378,10928638,,,2.4065077,1,3108480753,3583553203,2,0.002,2883,Worfy,76561199052717313,10846611
1.0953492,70.08026,3.4604458e-11,0,1149.4297,554.589,7.1213984,0.017697254,4,0,17,1151.7583,553.82605,70.7381,4604380,,,1.4498737,1,153934799,3583553203,2,0.002,2891,zig,76561198274174345,14467159
0.6540421,63.8454,-1.2253641e-05,0,1118.6484,934.0043,-1.1390717,0.03358609,4,0,8,1120.8933,932.9619,62.574898,10928638,,,3.4065077,1,1580913110,3583553203,2,0.002,2892,Worfy,76561199052717313,10846611
-1.4109137,-117.16792,0.0,0,1648.0071,1965.756,1.0312519,0.019082092,61,1,7,1647.7407,1966.7412,64.453125,10797548,,,2.7083812,1,1310130821,161649234,9,0.0015,2894,prosto bo$$,76561199068251294,15565199
0.7767661,68.976,-1.299703e-10,0,1125.6683,562.85925,6.3394394,0.022305347,4,0,16,1126.5073,562.5563,70.00055,4604380,,,1.9742115,1,3680865307,3583553203,2,0.002,2904,zig,76561198274174345,14467159
-0.024838656,61.165253,7.743263e-09,0,1085.6638,950.7839,-1.406096,0.031718627,4,0,7,1088.4249,949.32153,62.192924,10928638,,,3.8158782,1,1229393972,3583553203,2,0.002,2905,Worfy,76561199052717313,10846611
1.4294908,-119.385574,0.0,0,1653.8074,1944.1788,1.03125,0.0125205275,61,1,6,1653.2825,1946.0992,64.28125,10797548,,,1.9405926,1,1189847443,161649234,9,0.0015,2915,prosto bo$$,76561199068251294,15565199
0.93766016,69.541405,2.8790916e-09,0,1128.7773,561.2178,6.4418,0.012277467,4,0,15,1127.2678,561.82227,70.00732,4604380,,,2.0754955,1,2459122280,3583553203,2,0.002,2920,zig,76561198274174345,14467159
1.015588,-119.29318,0.0,0,1660.2681,1919.9814,0.5959182,0.022688415,61,1,5,1659.8754,1921.4474,64.18872,10797548,,,1.7769896,1,3730359161,161649234,9,0.0015,2933,prosto bo$$,76561199068251294,15565199
0.9932717,68.091034,-2.8579206e-10,0,1107.5519,569.19275,5.9284306,0.02089044,4,0,14,1109.8269,568.3102,69.68285,4604380,,,1.8585109,1,2269244038,3583553203,2,0.002,2937,zig,76561198274174345,14467159
-3.3033264,100.695915,0.0,0,1550.0787,542.3686,-76.97166,0.0056003933,4,0,19,1551.1793,542.3728,-17.874186,9208296,,,0.0,1,3944445955,161649234,2,0.002,2950,Moon,76561198049602148,10125404
0.45342427,66.96787,-1.2046423e-09,0,1094.0735,574.31946,5.75377,0.012919224,4,0,13,1093.9664,574.3645,69.51818,4604380,,,2.143581,1,2576594386,3583553203,2,0.002,2952,zig,76561198274174345,14467159
-3.0894947,100.87268,6.387573e-10,0,1547.0455,542.85046,-76.79221,0.008417053,4,0,18,1547.845,543.00244,-17.783699,9208296,,,0.6042963,1,961976811,161649234,2,0.002,2968,Moon,76561198049602148,10125404
2.8243017,-80.36564,0.0,0,1254.552,2127.864,-0.24565268,0.01877008,61,1,1,1255.9948,2119.6218,63.573895,13189600,,,0.0,1,2087855422,2891154693,9,0.0015,2977,Simple Dimple skins.army,76561199433997570,10125479
-2.96983,99.935555,-4.1435784e-09,0,1522.6781,538.3356,-80.19999,0.019907577,4,0,17,1526.9438,539.1088,-23.58043,9208296,,,1.119527,1,2673926636,161649234,2,0.002,2982,Moon,76561198049602148,10125404
-3.0613267,100.85322,0.0,0,1541.145,541.57715,-77.26637,0.013660718,4,0,16,1539.0896,541.2079,-19.565826,9208296,,,0.6237189,1,2373009162,161649234,2,0.002,3010,Moon,76561198049602148,10125404
-3.0575767,101.804276,1.0098393e-09,0,1538.2218,540.8593,-77.53368,0.009398843,4,0,15,1537.7673,540.7638,-19.96418,9208296,,,1.0544133,1,363190668,161649234,2,0.002,3027,Moon,76561198049602148,10125404
-13.331991,-13.053091,0.0,0,-564.5096,1420.5842,-113.67589,0.0056,4,0,20,-563.48425,1421.5151,-50.163246,14008792,,,0.0,1,137544654,2420502755,2,0.002,3043,frees.tyler,76561198002613044,5111902
-14.151127,-7.410577,5.2826747e-09,0,-566.8356,1420.7985,-113.71931,0.013719968,4,0,19,-566.8356,1420.7983,-50.328682,14008792,,,0.8659643,1,3370711274,2420502755,2,0.002,3055,frees.tyler,76561198002613044,5111902
5.5285473,-84.15668,0.0,0,1245.7631,2864.371,127.199265,0.025541771,36,0,13,1247.2948,2864.4426,190.81065,16728548,,,0.0,1,3601964029,2430516821,2,0.002,3285,shawty#)$@,76561199557907229,14680355
-5.1909275,97.04168,0.0,0,1493.3082,571.37915,-77.19059,0.005600001,4,0,14,1492.8293,571.3001,-18.077284,9208296,,,0.0,1,3928645554,161649234,2,0.002,3307,Moon,76561198049602148,10125404
0.95588285,61.019855,0.0,0,1180.3785,912.62946,-0.52331257,0.015600001,4,0,13,1183.0349,911.15546,63.19204,9208296,,,0.0,1,2261057899,3583553203,2,0.002,3487,Moon,76561198049602148,10125404
3.7073596,-92.416855,0.0,0,1363.156,3001.0156,121.630295,0.009100005,36,0,12,1364.1511,3000.9668,185.17244,16728548,,,0.0,1,1936136613,2430516821,2,0.002,3505,shawty#)$@,76561199557907229,14680355
4.0976133,-91.70142,0.0,0,1313.1647,3004.0525,129.03125,0.009535264,36,0,11,1312.4707,3004.075,192.71251,16728548,,,0.0,1,893884782,2430516821,2,0.002,3551,shawty#)$@,76561199557907229,14680355
-3.357114,90.69233,0.0,0,1354.5089,883.9199,-8.740047,0.012771777,4,0,12,1353.2886,883.859,54.672585,4604380,,,0.0,1,1813800234,161649234,2,0.002,3564,zig,76561198274174345,14467159
-3.500737,91.77155,1.4147108e-09,0,1329.7538,883.73126,-2.4678535,0.015299886,4,0,11,1331.5364,883.7693,57.085426,4604380,,,0.48696744,1,1038452719,3583553203,2,0.002,3585,zig,76561198274174345,14467159
-3.4341123,94.126656,0.0,0,1374.7527,885.8965,-9.559317,0.015859138,4,0,10,1370.2377,885.63135,54.013477,4604380,,,0.407194,1,4284897178,161649234,2,0.002,3614,zig,76561198274174345,14467159
3.837444,-86.8884,0.0,0,1286.241,3005.4285,128.08546,0.015596757,36,0,10,1284.9059,3005.4001,192.01474,16728548,,,0.0,1,3599224426,2430516821,2,0.002,3626,shawty#)$@,76561199557907229,14680355
-3.6667626,93.90954,-2.0609998e-11,0,1409.2917,888.02344,-9.86662,0.0112376455,4,0,9,1410.8354,888.1307,53.55762,4604380,,,0.6376817,1,2986657149,161649234,2,0.002,3635,zig,76561198274174345,14467159
-7.1940293,12.191856,0.0,0,-248.72928,2055.8342,-127.16931,0.004206344,4,0,18,-248.72928,2055.8342,-81.40369,14008792,,,0.0,1,2336747162,3125787693,2,0.002,3648,frees.tyler,76561198002613044,5111902
-3.7115111,91.9198,-6.324472e-10,0,1367.4795,885.7206,-9.3029,0.017228048,4,0,8,1368.9471,885.7903,54.063774,4604380,,,0.9896451,1,4044502619,161649234,2,0.002,3652,zig,76561198274174345,14467159
3.8318112,-86.68284,9.93351e-10,0,1249.9272,3003.346,128.36057,0.031111646,36,0,9,1253.719,3003.5503,192.16257,16728548,,,0.3162277,1,1459219654,2430516821,2,0.002,3653,shawty#)$@,76561199557907229,14680355
-7.1268115,12.381855,2.9930807e-09,0,-248.72928,2055.8342,-127.16931,0.0082373,4,0,17,-248.72928,2055.8342,-81.40369,14008792,,,0.69783056,1,1812290633,3125787693,2,0.002,3664,frees.tyler,76561198002613044,5111902
-3.4234455,93.55395,-3.0468201e-09,0,1376.1846,885.9868,-9.60897,0.009597484,4,0,7,1374.4512,885.91223,53.873528,4604380,,,1.2920389,1,1171630291,161649234,2,0.002,3669,zig,76561198274174345,14467159
-4.0479903,88.82897,0.0,0,1264.0594,1193.5933,0.032949448,0.0056,4,0,20,1262.2583,1193.6504,63.986073,10928638,,,0.0,1,3251094148,3583553203,2,0.002,3669,Worfy,76561199052717313,10846611
-4.1535907,89.81461,0.0,0,1257.8629,1193.5608,0.032949924,0.0056527294,4,0,19,1257.8629,1193.5608,63.97045,10928638,,,0.11547816,1,3794260039,3583553203,2,0.002,3709,Worfy,76561199052717313,10846611
0.7893811,-157.4599,0.0,0,378.09265,1567.8109,2.8929904,0.0049000024,61,1,12,378.17352,1567.6355,66.5616,3031120,,,0.0,1,3546962563,523547198,9,0.0015,4487,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
2.4038508,-158.74461,0.0,0,379.95212,1563.1877,2.8100142,0.021660008,61,1,11,379.5139,1564.2921,66.48602,3031120,,,1.0,1,197455077,523547198,9,0.0015,4498,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
2.2910624,-162.77812,5.1946856e-05,0,383.73886,1553.6185,2.6389203,0.02706189,61,1,10,383.5006,1554.1199,66.28893,3031120,,,2.0,1,1843158129,523547198,9,0.0015,4509,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
3.0029502,-98.85325,0.0,0,-340.86212,2423.9346,-87.623726,0.0056,4,0,16,-340.76736,2423.9353,-27.572176,14008792,,,0.0,1,2467380980,1693280391,2,0.002,5717,frees.tyler,76561198002613044,5111902
-2.146637,79.09177,0.0,0,-469.2037,1707.9993,-124.43246,0.022689134,36,0,13,-468.77887,1706.4739,-61.43259,16728548,,,0.0,1,3775182594,4270898328,2,0.002,5728,shawty#)$@,76561199557907229,14680355
-1.2109199,-99.7209,3.0199503e-09,0,-340.86212,2423.9346,-87.623726,0.010432447,4,0,15,-340.86212,2423.9346,-27.561226,14008792,,,0.7498942,1,1629502446,1693280391,2,0.002,5732,frees.tyler,76561198002613044,5111902
-0.16385669,77.708694,-0.00013646828,0,-482.9639,1719.8268,-122.47264,0.042541713,36,0,12,-480.6623,1718.6849,-60.283257,16728548,,,1.0,1,2405733073,4270898328,2,0.002,5738,shawty#)$@,76561199557907229,14680355
2.9598513,-100.3934,2.5379328e-09,0,-340.86212,2423.9346,-87.623726,0.014605114,4,0,14,-340.86212,2423.9346,-27.561226,14008792,,,1.6284026,1,947937476,1693280391,2,0.002,5744,frees.tyler,76561198002613044,5111902
-1.8927257,76.87076,4.880265e-07,0,-488.01434,1723.1442,-121.74174,0.03690024,36,0,11,-488.48218,1723.2179,-59.39022,16728548,,,2.0,1,2552066436,4270898328,2,0.002,5747,shawty#)$@,76561199557907229,14680355
3.6874616,-102.72924,-2.002174e-09,0,-340.9468,2423.954,-87.63215,0.014408298,4,0,13,-340.86212,2423.9346,-27.561226,14008792,,,2.1180778,1,3637275227,1693280391,2,0.002,5758,frees.tyler,76561198002613044,5111902
3.913421,-99.888504,-1.9476205e-09,0,-371.2531,2423.9375,-90.09161,0.021032203,4,0,12,-367.12604,2423.962,-28.46555,14008792,,,2.0248222,1,1449477288,1693280391,2,0.002,5775,frees.tyler,76561198002613044,5111902
2.7244654,-92.17058,-1.084951e-09,0,-378.05063,2422.3662,-90.414185,0.016325839,4,0,11,-379.6428,2422.4492,-28.91549,14008792,,,1.1869975,1,2811027154,1693280391,2,0.002,5798,frees.tyler,76561198002613044,5111902
2.6035283,-92.2111,-3.2340906e-09,0,-382.61246,2422.4077,-90.43922,0.017453756,4,0,10,-379.27332,2422.277,-28.948177,14008792,,,1.2298388,1,417056608,1693280391,2,0.002,5817,frees.tyler,76561198002613044,5111902
4.7941227,-63.339077,2.4793065e-10,0,-449.83365,2420.6985,-90.62019,0.018202957,4,0,9,-444.78143,2421.5508,-29.260328,14008792,,,1.085859,1,2075817655,1693280391,2,0.002,5838,frees.tyler,76561198002613044,5111902
-3.5996337,109.097336,0.0,0,-287.18152,2034.1895,-127.03943,0.018770002,61,1,12,-282.58447,2036.1221,-63.52256,3473876,,,0.0,1,1163975640,1693280391,9,0.0015,5838,RME | Пацан,76561199826895670,14221487
-3.756409,110.09525,0.0,0,-310.85492,2024.5831,-126.90014,0.021660008,61,1,11,-310.5352,2024.748,-63.333244,3473876,,,1.0,1,1583850778,1693280391,9,0.0015,5849,RME | Пацан,76561199826895670,14221487
5.513215,-60.098434,-3.1380143e-09,0,-493.5783,2421.9436,-91.11393,0.026165063,4,0,8,-488.7351,2421.319,-30.36928,14008792,,,1.9410418,1,1460310801,1693280391,2,0.002,5850,frees.tyler,76561198002613044,5111902
4.9676504,-62.010868,4.1061283e-09,0,-533.9034,2424.6582,-91.50971,0.02760049,4,0,7,-528.36194,2425.1997,-30.751637,14008792,,,2.7368515,1,3315504919,1693280391,2,0.002,5861,frees.tyler,76561198002613044,5111902
-9.0075035,113.39195,0.0,0,-319.01013,2021.1732,-127.11139,0.035060633,61,1,10,-316.9963,2022.0249,-63.31717,3473876,,,2.0,1,1895735894,1693280391,9,0.0015,5861,RME | Пацан,76561199826895670,14221487
5.771112,-55.48389,-2.4987077e-07,0,-569.4293,2415.1492,-94.91719,0.036816165,4,0,6,-567.1974,2416.0127,-34.065186,14008792,,,3.7368515,1,3754878292,1693280391,2,0.002,5871,frees.tyler,76561198002613044,5111902
-1.4549502,96.482414,0.0,0,-407.70834,1482.1444,-126.4364,0.0049000024,61,1,9,-408.1824,1482.0906,-62.609005,3031120,,,0.0,1,2809607816,1605961519,9,0.0015,5872,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
-3.2695894,117.45493,0.0,0,-335.6078,2013.6934,-127.03603,0.037466925,61,1,9,-333.5293,2014.697,-63.24684,3473876,,,3.0,1,667650960,1693280391,9,0.0015,5872,RME | Пацан,76561199826895670,14221487
-3.9927168,118.39939,0.0,0,-349.01767,2007.1558,-127.00001,0.029138945,61,1,8,-348.13715,2007.587,-76.83098,3473876,,,4.0,1,545166424,1693280391,9,0.0015,5883,RME | Пацан,76561199826895670,14221487
-1.9821708,100.80084,0.0,0,-391.15652,1484.6366,-126.30619,0.015645856,61,1,8,-392.4775,1484.4056,-62.51054,3031120,,,0.69783056,1,2437541525,1605961519,9,0.0015,5889,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
-3.8692396,119.87846,0.0,0,-356.26315,2003.3712,-126.97779,0.024498014,61,1,7,-355.40082,2003.8495,-81.25746,3473876,,,5.0,1,2592027604,1693280391,9,0.0015,5894,RME | Пацан,76561199826895670,14221487
-1.8106658,104.62395,0.0,0,-383.41168,1485.8362,-126.21875,0.024572935,61,1,7,-383.41168,1485.8362,-62.4375,3031120,,,1.6978306,1,2648942600,1605961519,9,0.0015,5900,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
19.735155,24.441317,0.0,0,-1179.0768,2113.4473,41.03125,0.0042000012,4,0,20,-1178.9146,2113.0012,87.0,9208296,,,0.0,1,2082371821,1693280391,2,0.002,6313,Moon,76561198049602148,10125404
-9.426798,-131.00941,0.0,0,-1063.7556,2219.7922,-17.493057,0.017953586,61,1,12,-1061.8214,2217.681,40.85478,3473876,,,0.0,1,2402731356,1693280391,9,0.0015,6316,RME | Пацан,76561199826895670,14221487
18.573524,40.85245,-3.643646e-09,0,-1181.7756,2118.499,41.03125,0.012489758,4,0,19,-1181.5427,2118.1274,87.0,9208296,,,0.93057203,1,508126595,1693280391,2,0.002,6325,Moon,76561198049602148,10125404
-15.220114,-136.30194,0.0,0,-1064.4706,2225.004,-17.471155,0.026415545,61,1,11,-1065.8387,2226.069,42.212677,3473876,,,0.93057203,1,2185301198,1693280391,9,0.0015,6329,RME | Пацан,76561199826895670,14221487
-17.599022,-142.16983,-4.4613893e-07,0,-1051.1628,2211.8755,-21.680023,0.03585863,61,1,10,-1052.8491,2213.7307,37.408974,3473876,,,1.930572,1,117625574,1693280391,9,0.0015,6340,RME | Пацан,76561199826895670,14221487
4.8510623,35.245747,0.0,0,-1878.0312,1814.0372,79.03125,0.005600001,4,0,20,-1878.0312,1814.0372,143.0,4604380,,,0.0,1,3043041860,2005810340,2,0.002,6441,zig,76561198274174345,14467159
4.9884405,33.45216,-1.4086043e-10,0,-1878.0312,1814.0372,79.03125,0.009554161,4,0,19,-1878.0312,1814.0372,143.0,4604380,,,0.6493816,1,4150634314,2005810340,2,0.002,6457,zig,76561198274174345,14467159
-13.881791,109.97099,0.0,0,-1133.8276,2223.066,-0.5671108,0.018770233,61,1,9,-1132.7621,2227.4856,61.6483,3473876,,,0.0,1,2683326198,1693280391,9,0.0015,6463,RME | Пацан,76561199826895670,14221487
-12.696372,104.485016,1.7491413e-06,0,-1134.9423,2197.5059,-0.11771822,0.029256,61,1,8,-1136.3513,2199.1958,62.293293,3473876,,,1.0,1,2568012109,1693280391,9,0.0015,6474,RME | Пацан,76561199826895670,14221487
17.42838,22.635752,0.0,0,-1942.0634,1794.2711,66.609375,0.16648015,61,1,6,-1942.063,1794.831,125.986855,3031120,,,0.0,1,380730404,564984878,9,0.0015,6908,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
3.599628,-112.03037,0.0,0,-1738.5746,2849.4424,66.03125,0.029145215,61,1,7,-1737.286,2849.266,130.0,3473876,,,0.0,1,309036668,2005810340,9,0.0015,6908,RME | Пацан,76561199826895670,14221487
29.214245,17.017189,0.0,0,-1944.2128,1796.3306,84.890625,0.1600816,61,1,5,-1943.6207,1795.5083,146.7314,3031120,,,1.0,1,4272940932,564984878,9,0.0015,6918,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
-24.3935,-166.59613,0.0,0,-1884.0281,1814.0312,18.82756,0.0056,4,0,18,-1884.0281,1814.0312,75.780685,4604380,,,0.0,1,2629620174,2005810340,2,0.002,6926,zig,76561198274174345,14467159
49.91429,15.314594,0.0,0,-1949.6365,1800.1216,82.4375,0.19891562,61,1,4,-1948.6003,1799.5334,148.45827,3031120,,,2.0,1,2096364491,564984878,9,0.0015,6929,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
-28.214586,-169.47398,-6.0469032e-05,0,-1884.9025,1819.7494,19.449722,0.01699768,4,0,17,-1884.6628,1818.1946,75.81886,4604380,,,1.0,1,514418177,2005810340,2,0.002,6936,zig,76561198274174345,14467159
41.272785,10.25564,-0.00016748565,0,-1957.7595,1800.6193,56.359375,0.25998116,61,1,3,-1956.1951,1800.7607,126.66256,3031120,,,3.0,1,3410678782,564984878,9,0.0015,6940,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
-24.872982,-159.29102,-2.4825666e-09,0,-1887.364,1831.9294,21.20121,0.01961527,4,0,16,-1886.9663,1830.5194,74.79695,4604380,,,1.8611441,1,2005357548,2005810340,2,0.002,6947,zig,76561198274174345,14467159
37.33397,8.11125,0.0006580109,0,-1966.3807,1798.317,33.03125,0.1617788,61,1,2,-1965.144,1799.1804,96.479576,3031120,,,4.0,1,715891013,2005810340,9,0.0015,6951,Wybaczam.oficjalnie skins.army,76561199256543526,3441014
-16.125856,-151.73576,-8.760662e-06,0,-1892.3551,1841.2976,18.312895,0.02854503,4,0,15,-1891.5723,1840.6392,72.57563,4604380,,,2.861144,1,1353897454,2005810340,2,0.002,6956,zig,76561198274174345,14467159
